word,synonyms
শক্ত303,"দৃঢ়, কঠিন, মজবুত"
দুর্বল303,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর303,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়303,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম304,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত304,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস304,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ304,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ304,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি304,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত304,"দৃঢ়, কঠিন, মজবুত"
দুর্বল304,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর304,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়304,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম305,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত305,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস305,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ305,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ305,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি305,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত305,"দৃঢ়, কঠিন, মজবুত"
দুর্বল305,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর305,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়305,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম306,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত306,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস306,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ306,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ306,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি306,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত306,"দৃঢ়, কঠিন, মজবুত"
দুর্বল306,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর306,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়306,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম307,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত307,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস307,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ307,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ307,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি307,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত307,"দৃঢ়, কঠিন, মজবুত"
দুর্বল307,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর307,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়307,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম308,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত308,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস308,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ308,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ308,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি308,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত308,"দৃঢ়, কঠিন, মজবুত"
দুর্বল308,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর308,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়308,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম309,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত309,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস309,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ309,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ309,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি309,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত309,"দৃঢ়, কঠিন, মজবুত"
দুর্বল309,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর309,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়309,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম310,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত310,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস310,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ310,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ310,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি310,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত310,"দৃঢ়, কঠিন, মজবুত"
দুর্বল310,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর310,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়310,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম311,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত311,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস311,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ311,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ311,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি311,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত311,"দৃঢ়, কঠিন, মজবুত"
দুর্বল311,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর311,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়311,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম312,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত312,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস312,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ312,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ312,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি312,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত312,"দৃঢ়, কঠিন, মজবুত"
দুর্বল312,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর312,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়312,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম313,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত313,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস313,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ313,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ313,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি313,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত313,"দৃঢ়, কঠিন, মজবুত"
দুর্বল313,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর313,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়313,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম314,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত314,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস314,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ314,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ314,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি314,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত314,"দৃঢ়, কঠিন, মজবুত"
দুর্বল314,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর314,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়314,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম315,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত315,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস315,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ315,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ315,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি315,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত315,"দৃঢ়, কঠিন, মজবুত"
দুর্বল315,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর315,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়315,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম316,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত316,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস316,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ316,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ316,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি316,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত316,"দৃঢ়, কঠিন, মজবুত"
দুর্বল316,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর316,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়316,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম317,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত317,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস317,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ317,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ317,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি317,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত317,"দৃঢ়, কঠিন, মজবুত"
দুর্বল317,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর317,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়317,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম318,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত318,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস318,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ318,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ318,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি318,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত318,"দৃঢ়, কঠিন, মজবুত"
দুর্বল318,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর318,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়318,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম319,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত319,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস319,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ319,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ319,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি319,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত319,"দৃঢ়, কঠিন, মজবুত"
দুর্বল319,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর319,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়319,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম320,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত320,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস320,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ320,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ320,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি320,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত320,"দৃঢ়, কঠিন, মজবুত"
দুর্বল320,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর320,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়320,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম321,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত321,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস321,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ321,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ321,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি321,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত321,"দৃঢ়, কঠিন, মজবুত"
দুর্বল321,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর321,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়321,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম322,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত322,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস322,"বীরত্ব, ধৈর্য, দৃঢ়তা"
